Purchase ID,Item Name,Buyer Name,Purchase Email,Buyer Email,Do not contact?,Purchase Date,Purchase Time (UTC timezone),Subtotal ($),Taxes ($),Tax Type,Shipping ($),Sale Price ($),Fees ($),Net Total ($),Tip ($),Tax Included in Price?,Street Address,City,Zip Code,State,Country,Referrer,Refunded?,Partial Refund ($),Fully Refunded?,Disputed?,Dispute Won?,Access Revoked?,Variants,Discount Code,Recurring Charge?,Free trial purchase?,Pre-order authorization?,Product ID,Order Number,Pre-order authorization time (UTC timezone),Custom Fields,Item Price ($),Variants Price ($),Giftee Email,SKU ID,Quantity,Recurrence,Affiliate,Affiliate commission ($),Discover?,Cancellation Date,Subscription End Date,Rating,Review,License Key,License Key Activation Count,License Key Enabled?,Payment Type,PayPal Transaction ID,PayPal Fee Amount,PayPal Fee Currency,Stripe Transaction ID,Stripe Fee Amount,Stripe Fee Currency,Purchasing Power Parity Discounted?,Upsold?,Sent Abandoned Cart Email?,UTM Source,UTM Medium,UTM Campaign,UTM Term,UTM Content
DEMOPID000781==,Acme Pro,Reese Smith,reese.smith100@example.com,reese.smith100@example.com,0,2026-03-25,2026-03-25 16:14:11 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Personal),oss100,1,0,0,demoPID,103917,,{},9.0,,,,1,monthly,,0.0,0,2026-05-29 00:00:00 UTC,2026-06-25,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000174==,Acme Pro,Hayden Tanaka,hayden.tanaka20@example.com,hayden.tanaka20@example.com,0,2026-03-25,2026-03-25 22:15:36 +0000,9.0,0.0,,0.0,9.0,1.12,7.88,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100860,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000832==,Acme Pro,Cameron Tanaka,cameron.tanaka105@example.com,cameron.tanaka105@example.com,0,2026-03-26,2026-03-26 08:53:47 +0000,19.0,0.0,,0.0,19.0,2.19,16.81,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,104158,,{},19.0,,,,1,monthly,,0.0,0,2026-05-28 00:00:00 UTC,2026-06-26,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000029==,Acme Pro,Taylor Smith,taylor.smith0@example.com,taylor.smith0@example.com,0,2026-03-26,2026-03-26 13:10:29 +0000,9.0,0.0,,0.0,9.0,0.85,8.15,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100155,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000157==,Acme Pro,Skyler Patel,skyler.patel19@example.com,skyler.patel19@example.com,0,2026-03-26,2026-03-26 17:02:29 +0000,99.0,0.0,,0.0,99.0,12.13,86.87,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,100762,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000079==,Acme Pro,Quinn Becker,quinn.becker12@example.com,quinn.becker12@example.com,0,2026-03-27,2026-03-27 23:10:42 +0000,49.0,0.0,,0.0,49.0,5.34,43.66,0.0,,,,,,Canada,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,100376,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001253==,Acme Pro,Avery Johnson,avery.johnson154@example.com,avery.johnson154@example.com,0,2026-03-28,2026-03-28 13:28:47 +0000,19.0,0.0,,0.0,19.0,2.07,16.93,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,106285,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000510==,Acme Pro,Hayden Ortiz,hayden.ortiz68@example.com,hayden.ortiz68@example.com,0,2026-03-28,2026-03-28 13:45:53 +0000,84.2,0.0,,0.0,84.2,9.88,74.27,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Enterprise),welcome15,1,0,0,demoPID,102631,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001034==,Acme Pro,Reese Kim,reese.kim128@example.com,reese.kim128@example.com,0,2026-03-28,2026-03-28 15:08:32 +0000,41.6,0.0,,0.0,41.6,3.88,37.77,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Business),welcome15,1,0,0,demoPID,105200,,{},49.0,,,,1,monthly,,0.0,0,2026-05-30 00:00:00 UTC,2026-06-28,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000951==,Acme Pro,Drew Andersson,drew.andersson114@example.com,drew.andersson114@example.com,0,2026-03-28,2026-03-28 15:11:12 +0000,99.0,0.0,,0.0,99.0,9.19,89.81,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,104775,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001076==,Acme Pro,Robin Muller,robin.muller136@example.com,robin.muller136@example.com,0,2026-03-28,2026-03-28 15:58:30 +0000,19.0,0.0,,0.0,19.0,2.41,16.59,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,105410,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001347==,Acme Pro,Alex Walsh,alex.walsh170@example.com,alex.walsh170@example.com,0,2026-03-28,2026-03-28 17:13:18 +0000,9.0,0.0,,0.0,9.0,1.11,7.89,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,106766,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000408==,Acme Pro,Hayden Schmidt,hayden.schmidt62@example.com,hayden.schmidt62@example.com,0,2026-03-28,2026-03-28 17:26:26 +0000,19.0,0.0,,0.0,19.0,2.41,16.59,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102083,,{},19.0,,,,1,monthly,,0.0,0,2026-05-28 00:00:00 UTC,2026-06-28,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000312==,Acme Pro,Drew Patel,drew.patel49@example.com,drew.patel49@example.com,0,2026-03-28,2026-03-28 18:23:29 +0000,69.3,0.0,,0.0,69.3,7.24,62.06,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Enterprise),earlybird,1,0,0,demoPID,101598,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001306==,Acme Pro,Casey Nguyen,casey.nguyen162@example.com,casey.nguyen162@example.com,0,2026-03-28,2026-03-28 18:57:12 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Canada,direct,0,0.0,0,0,0,0,(Personal),oss100,1,0,0,demoPID,106549,,{},9.0,,,,1,monthly,,0.0,0,2026-05-28 00:00:00 UTC,2026-06-28,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000741==,Acme Pro,Rowan Garcia,rowan.garcia97@example.com,rowan.garcia97@example.com,0,2026-03-28,2026-03-28 20:51:18 +0000,49.0,0.0,,0.0,49.0,5.11,43.89,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103708,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001261==,Acme Pro,Quinn Silva,quinn.silva156@example.com,quinn.silva156@example.com,0,2026-03-28,2026-03-28 21:20:22 +0000,9.0,0.0,,0.0,9.0,1.06,7.94,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,106321,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000112==,Acme Pro,Parker Silva,parker.silva16@example.com,parker.silva16@example.com,0,2026-03-28,2026-03-28 21:23:04 +0000,19.0,0.0,,0.0,19.0,2.11,16.89,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,100512,,{},19.0,,,,1,monthly,,0.0,0,2026-05-29 00:00:00 UTC,2026-06-28,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000614==,Acme Pro,Emerson Rossi,emerson.rossi84@example.com,emerson.rossi84@example.com,0,2026-03-28,2026-03-28 22:18:08 +0000,49.0,0.0,,0.0,49.0,5.01,43.99,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103121,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000514==,Acme Pro,Quinn Silva,quinn.silva69@example.com,quinn.silva69@example.com,0,2026-03-30,2026-03-30 14:34:13 +0000,190.0,0.0,,0.0,190.0,22.88,167.12,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102649,,{},190.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000066==,Acme Pro,Hayden Smith,hayden.smith8@example.com,hayden.smith8@example.com,0,2026-03-30,2026-03-30 17:56:55 +0000,90.0,0.0,,0.0,90.0,9.37,80.63,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100315,,{},90.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000355==,Acme Pro,Emerson Garcia,emerson.garcia53@example.com,emerson.garcia53@example.com,0,2026-03-31,2026-03-31 16:13:35 +0000,7.7,0.0,,0.0,7.7,0.90,6.75,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Personal),welcome15,0,0,0,demoPID,101840,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000084==,Acme Pro,Jamie Costa,jamie.costa13@example.com,jamie.costa13@example.com,0,2026-04-01,2026-04-01 07:11:51 +0000,9.0,0.0,,0.0,9.0,1.09,7.91,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100394,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001298==,Acme Pro,Avery Andersson,avery.andersson161@example.com,avery.andersson161@example.com,0,2026-04-01,2026-04-01 14:56:38 +0000,49.0,0.0,,0.0,49.0,4.68,44.32,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,106509,,{},49.0,,,,1,monthly,,0.0,0,2026-06-02 00:00:00 UTC,2026-07-01,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000757==,Acme Pro,Robin Muller,robin.muller99@example.com,robin.muller99@example.com,0,2026-04-01,2026-04-01 17:18:56 +0000,490.0,0.0,,0.0,490.0,57.32,432.68,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103794,,{},490.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000359==,Acme Pro,Parker Dubois,parker.dubois56@example.com,parker.dubois56@example.com,0,2026-04-01,2026-04-01 17:44:17 +0000,49.0,0.0,,0.0,49.0,4.94,44.06,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,101867,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000232==,Acme Pro,Drew Walsh,drew.walsh36@example.com,drew.walsh36@example.com,0,2026-04-02,2026-04-02 03:22:27 +0000,6.3,0.0,,0.0,6.3,0.76,5.54,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Personal),earlybird,1,0,0,demoPID,101168,,{},9.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-02,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001270==,Acme Pro,Cameron Muller,cameron.muller157@example.com,cameron.muller157@example.com,0,2026-04-02,2026-04-02 14:43:42 +0000,99.0,0.0,,0.0,99.0,11.04,87.96,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,106360,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001425==,Acme Pro,Hayden Johnson,hayden.johnson182@example.com,hayden.johnson182@example.com,0,2026-04-02,2026-04-02 15:51:27 +0000,19.0,0.0,,0.0,19.0,1.80,17.20,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,107151,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001435==,Acme Pro,Devin Smith,devin.smith186@example.com,devin.smith186@example.com,0,2026-04-03,2026-04-03 02:47:38 +0000,49.0,0.0,,0.0,49.0,4.82,44.18,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,107205,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000279==,Acme Pro,Jordan Rossi,jordan.rossi42@example.com,jordan.rossi42@example.com,0,2026-04-03,2026-04-03 03:53:45 +0000,16.1,0.0,,0.0,16.1,1.47,14.68,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),welcome15,1,0,0,demoPID,101444,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000652==,Acme Pro,Jordan Novak,jordan.novak88@example.com,jordan.novak88@example.com,0,2026-04-03,2026-04-03 08:25:09 +0000,49.0,0.0,,0.0,49.0,4.48,44.52,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103295,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001105==,Acme Pro,Sam Ortiz,sam.ortiz141@example.com,sam.ortiz141@example.com,0,2026-04-03,2026-04-03 12:11:44 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Personal),maintainer,1,0,0,demoPID,105573,,{},9.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-03,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000885==,Acme Pro,Rowan Ortiz,rowan.ortiz108@example.com,rowan.ortiz108@example.com,0,2026-04-03,2026-04-03 16:16:56 +0000,49.0,0.0,,0.0,49.0,6.27,42.73,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104432,,{},49.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-03,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000848==,Acme Pro,Casey Tanaka,casey.tanaka107@example.com,casey.tanaka107@example.com,0,2026-04-04,2026-04-04 04:06:01 +0000,9.0,0.0,,0.0,9.0,0.95,8.05,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,104240,,{},9.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-04,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000251==,Acme Pro,Drew Silva,drew.silva40@example.com,drew.silva40@example.com,0,2026-04-04,2026-04-04 16:09:03 +0000,19.0,0.0,,0.0,19.0,2.17,16.83,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,101273,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000034==,Acme Pro,Jordan Lee,jordan.lee2@example.com,jordan.lee2@example.com,0,2026-04-04,2026-04-04 16:55:38 +0000,19.0,0.0,,0.0,19.0,1.84,17.16,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Startup),,0,0,0,demoPID,100174,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001189==,Acme Pro,Sam Lee,sam.lee149@example.com,sam.lee149@example.com,0,2026-04-04,2026-04-04 17:09:47 +0000,19.0,0.0,,0.0,19.0,2.42,16.58,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,105988,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000638==,Acme Pro,Morgan Schmidt,morgan.schmidt87@example.com,morgan.schmidt87@example.com,0,2026-04-04,2026-04-04 18:14:35 +0000,99.0,0.0,,0.0,99.0,12.75,86.25,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,103239,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000784==,Acme Pro,Parker Lee,parker.lee101@example.com,parker.lee101@example.com,0,2026-04-04,2026-04-04 20:00:07 +0000,9.0,0.0,,0.0,9.0,1.11,7.89,0.0,,,,,,France,direct,0,0.0,0,0,0,0,(Personal),,0,0,0,demoPID,103938,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000723==,Acme Pro,Jordan Dubois,jordan.dubois95@example.com,jordan.dubois95@example.com,0,2026-04-04,2026-04-04 21:28:11 +0000,19.0,0.0,,0.0,19.0,2.32,16.68,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,103613,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000236==,Acme Pro,Rowan Johnson,rowan.johnson37@example.com,rowan.johnson37@example.com,0,2026-04-05,2026-04-05 07:32:35 +0000,90.0,0.0,,0.0,90.0,10.02,79.98,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,101187,,{},90.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000815==,Acme Pro,Sam Smith,sam.smith104@example.com,sam.smith104@example.com,0,2026-04-05,2026-04-05 20:27:17 +0000,49.0,0.0,,0.0,49.0,5.81,43.19,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104076,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000390==,Acme Pro,Casey Silva,casey.silva59@example.com,casey.silva59@example.com,0,2026-04-05,2026-04-05 21:51:19 +0000,49.0,0.0,,0.0,49.0,5.51,43.49,0.0,,,,,,France,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,102008,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000563==,Acme Pro,Alex Nguyen,alex.nguyen81@example.com,alex.nguyen81@example.com,0,2026-04-06,2026-04-06 07:29:23 +0000,14.2,0.0,,0.0,14.2,1.70,12.55,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Startup),launch25,1,0,0,demoPID,102861,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001062==,Acme Pro,Devin Ortiz,devin.ortiz132@example.com,devin.ortiz132@example.com,0,2026-04-06,2026-04-06 19:19:21 +0000,19.0,0.0,,0.0,19.0,2.22,16.78,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,105351,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000051==,Acme Pro,Jamie Silva,jamie.silva4@example.com,jamie.silva4@example.com,0,2026-04-07,2026-04-07 10:03:03 +0000,19.0,0.0,,0.0,19.0,1.76,17.24,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,100261,,{},19.0,,,,1,monthly,,0.0,0,2026-05-15 00:00:00 UTC,2026-06-07,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000229==,Acme Pro,Taylor Rossi,taylor.rossi35@example.com,taylor.rossi35@example.com,0,2026-04-07,2026-04-07 16:13:24 +0000,19.0,0.0,,0.0,19.0,1.78,17.22,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,101150,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000074==,Acme Pro,Riley Novak,riley.novak11@example.com,riley.novak11@example.com,0,2026-04-08,2026-04-08 02:42:58 +0000,9.0,0.0,,0.0,9.0,0.94,8.06,0.0,,,,,,France,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100351,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000095==,Acme Pro,Jamie Patel,jamie.patel15@example.com,jamie.patel15@example.com,0,2026-04-08,2026-04-08 08:27:31 +0000,39.2,0.0,,0.0,39.2,4.29,34.91,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Business),friend20,1,0,0,demoPID,100440,,{},49.0,,,,1,monthly,,0.0,0,2026-05-18 00:00:00 UTC,2026-06-08,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000459==,Acme Pro,Morgan Muller,morgan.muller64@example.com,morgan.muller64@example.com,0,2026-04-09,2026-04-09 03:05:00 +0000,19.0,0.0,,0.0,19.0,1.95,17.05,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102348,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000062==,Acme Pro,Casey Dubois,casey.dubois7@example.com,casey.dubois7@example.com,0,2026-04-09,2026-04-09 04:40:16 +0000,9.0,0.0,,0.0,9.0,0.81,8.19,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100302,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000674==,Acme Pro,Alex Rossi,alex.rossi89@example.com,alex.rossi89@example.com,0,2026-04-09,2026-04-09 12:37:06 +0000,49.0,0.0,,0.0,49.0,6.03,42.97,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103390,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001153==,Acme Pro,Devin Andersson,devin.andersson147@example.com,devin.andersson147@example.com,0,2026-04-09,2026-04-09 16:55:27 +0000,49.0,0.0,,0.0,49.0,4.92,44.08,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,105827,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000802==,Acme Pro,Riley Rossi,riley.rossi103@example.com,riley.rossi103@example.com,0,2026-04-09,2026-04-09 23:41:23 +0000,9.0,0.0,,0.0,9.0,0.92,8.08,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,104018,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001171==,Acme Pro,Drew Becker,drew.becker148@example.com,drew.becker148@example.com,0,2026-04-10,2026-04-10 13:13:39 +0000,99.0,0.0,,0.0,99.0,9.48,89.52,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,105902,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001321==,Acme Pro,Hayden Smith,hayden.smith164@example.com,hayden.smith164@example.com,0,2026-04-11,2026-04-11 16:42:43 +0000,9.0,0.0,,0.0,9.0,0.95,8.05,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,106612,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000902==,Acme Pro,Jamie Rossi,jamie.rossi109@example.com,jamie.rossi109@example.com,0,2026-04-11,2026-04-11 21:49:11 +0000,19.0,0.0,,0.0,19.0,2.01,16.99,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,104529,,{},19.0,,,,1,monthly,,0.0,0,2026-05-23 00:00:00 UTC,2026-06-11,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000690==,Acme Pro,Hayden Silva,hayden.silva91@example.com,hayden.silva91@example.com,0,2026-04-12,2026-04-12 06:21:26 +0000,6.3,0.0,,0.0,6.3,0.60,5.70,0.0,,,,,,Canada,direct,0,0.0,0,0,0,0,(Personal),earlybird,1,0,0,demoPID,103467,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000555==,Acme Pro,Jordan Ferraro,jordan.ferraro80@example.com,jordan.ferraro80@example.com,0,2026-04-12,2026-04-12 08:49:06 +0000,49.0,0.0,,0.0,49.0,5.13,43.87,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,102816,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001382==,Acme Pro,Sam Patel,sam.patel175@example.com,sam.patel175@example.com,0,2026-04-12,2026-04-12 11:26:38 +0000,90.0,0.0,,0.0,90.0,9.92,80.08,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,106936,,{},90.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001130==,Acme Pro,Hayden Kim,hayden.kim145@example.com,hayden.kim145@example.com,0,2026-04-13,2026-04-13 12:22:14 +0000,29.4,0.0,,0.0,29.4,3.61,25.79,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Business),blackfriday,1,0,0,demoPID,105694,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000683==,Acme Pro,Robin Ferraro,robin.ferraro90@example.com,robin.ferraro90@example.com,0,2026-04-13,2026-04-13 15:58:42 +0000,49.0,0.0,,0.0,49.0,5.66,43.34,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103437,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000209==,Acme Pro,Skyler Kim,skyler.kim30@example.com,skyler.kim30@example.com,0,2026-04-13,2026-04-13 17:16:51 +0000,19.0,0.0,,0.0,19.0,2.46,16.54,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,101038,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001244==,Acme Pro,Drew Nguyen,drew.nguyen152@example.com,drew.nguyen152@example.com,0,2026-04-13,2026-04-13 17:45:49 +0000,9.0,0.0,,0.0,9.0,1.06,7.94,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,106244,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000351==,Acme Pro,Morgan Ortiz,morgan.ortiz51@example.com,morgan.ortiz51@example.com,0,2026-04-14,2026-04-14 00:23:21 +0000,99.0,0.0,,0.0,99.0,10.79,88.21,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,101822,,{},99.0,,,,1,monthly,,0.0,0,2026-05-15 00:00:00 UTC,2026-06-14,,,,,1,card,,,,,,,,,,,,,,
